dist_to_military_base	reported_at	weather	dist_to_airport	airport_name	longitude	county	latitude	shape	military_component	airport_type	location	duration	military_site	sighted_at	military_area
53.37526822589415	19981219	[object Object]	9.067368384241028	Biggin Hill Airport	-95.7507815	[object Object]	30.2093794	 light	AF Guard	small_airport	 Magnolia, TX	50 minutes	Ellington Field	19981219	1145693.9296875
4.962420140443504	19981211	[object Object]	0.6145515083245412	City Hall Complex Heliport	-115.149225	[object Object]	36.1662859	 unknown	AF Active	heliport	 Las Vegas, NV	10 seconds	Nellis  Annex	19981205	100647.76171875
64.1494940049502	19990305	[object Object]	0.8553661407969892	Mount Carmel Hospital Ems Heliport	-117.905537	[object Object]	48.5465695	 fireball	AF Active	heliport	 Colville, WA	2 seconds	Fairchild AFB	19990304	37675834.96875
9.30074618017285	19990303	[object Object]	2.0735130675992894	1st District Police Station Heliport	-81.7405559	[object Object]	41.439754	 cigar	Navy Active	heliport	 Brooklyn, OH	10mins.	Bratenahl	19950715	223209.30078125
66.2789872164196	19990312	[object Object]	0.9927194392625985	Vancouver (General Hospital) Heliport	-123.10250585	[object Object]	49.26334935	 triangle	Navy Active	heliport	 Santa Rosa, CA	4 seconds	NAS Whidbey Island	19990311	39137019.6640625
15.944202628803996	19981227	[object Object]	0.6807357327950255	Lutheran Medical Center Heliport	-105.0772063	[object Object]	39.766098	 diamond	AF Active	heliport	 Wheat Ridge, CO	8 SEC	Buckley AFB	19981115	22404776.203125
4.362149688359824	19990203	[object Object]	4.051030826174843	Spencer Field	-89.8084192	[object Object]	33.7690049	 fireball	Army Guard	small_airport	 Grenada, MS	3 TO 5 SEC.	CTA Camp McCain	19990203	76066858.2226562
65.20619530251022	19981207	[object Object]	9.698952018495676	Deep Creek Ranch Airport	-98.8397049	[object Object]	31.122268	 formation	Army Active	small_airport	 San Saba County, TX	40 minutes	Fort Hood	19981203	1164959615.22656
2.104496131448854	19990222	[object Object]	0.9389472508646445	Providence Hospital Heliport	-122.2013998	[object Object]	47.9673056	 light	Navy Active	heliport	 Everett, WA		NS Everett	19990222	1900098.9140625
52.09645483681103	19981211	[object Object]	0.603820402433624	Alachua General Hospital Heliport	-82.3249961	[object Object]	29.6519396	 triangle	Navy Active	closed	 Gainesville, FL	30 sec - 1 min	Pinecastle E.W. Range	19981118	30280363.421875
33.26162173135991	19981207	[object Object]	0.6849102311686015	Reichdrill Heliport	-78.2205688	[object Object]	40.8964465	 disk	Army Guard	heliport	 Philipsburg, PA	4hours	NG Hollidaysburg	19981206	156532.93359375
14.707905837327662	19990302	[object Object]	3.7282564576722543	Torrey Pines Corporate Helistop	-117.2653146	[object Object]	32.9594891	 triangle	Navy Active	heliport	 Del Mar, CA	Strip Bar	NB San Diego Mission Gorge	19990301	2574443.76953125
11.61727681595589	19981210	[object Object]	1.9629367279682872	La Guardia Airport	-73.8889302629292	[object Object]	40.75163265	 fireball	MC Reserve	large_airport	 Manchester, NY	3seconds	4th MARDIV Brooklyn	19981210	664160.2890625
51.6571118861635	19990224	[object Object]	2.705157868857392	Green Lake Airport	-85.7673003	[object Object]	44.6447234	 light	Army Guard	small_airport	 Interlochen, MI	30 minutes	NG Grayling Airfield	19990223	7382013.6328125
4.473748467900365	19990221	[object Object]	2.369828491388352	Janes Heliport	-122.1768209	[object Object]	48.0517429	 light	Navy Active	heliport	 Marysville, WA	3-4 minutes	NS Everett	19990219	1900098.9140625
10.679455097565208	19981228	[object Object]	1.8891074406464772	7th Division State Police Headquarters Heliport	-77.3063733	[object Object]	38.8462236	 unknown	Navy Active	heliport	 Fairfax, VA	1.5 sec.	NSWC Carderock	19981224	1220478.43359375
2.818143134209709	19990219	[object Object]	2.024247207901652	Jupiter Medical Center Heliport	-80.1222013	[object Object]	26.9433863	 cylinder	AF Active	heliport	 Loxahatchee, FL	about 15 sec	Jonathan Dickinson Tracking Annex	19990217	57233.376953125
38.19511584322046	19981212	[object Object]	3.6352515462037274	Blackhawk Airport	-90.789128	[object Object]	38.9069393	 cigar	AF Active	small_airport	 St. Charles, MO	25 seconds	St Louis AFS	19980910	206828.76171875
5.309228457723446	19990202	[object Object]	0.6181944410686817	Dixie Medical Center Heliport	-113.5841313	[object Object]	37.104153	 light	Army Guard	heliport	 St. George, UT	1 second	NG Saint George/FMS	19990202	437926.66015625
82.93618828681022	19990225	[object Object]	1.2500707623656544	Southern Oregon General Hospital Heliport	-123.3272489	[object Object]	42.4393707	 light	AF Guard	heliport	 Grants Pass, OR	10 min	Klamath Falls Airport-Kingsley Field (ANG)	19920201	2314442.41015625
4.2036327253309675	19981205	[object Object]	3.1231854260625567	Laurence G Hanscom Field	-71.3488963	[object Object]	42.4605189	 oval	AF Active	medium_airport	 Concord, MA	3 min?	Hanscom AFB	19960916	5744730.1875
8.59787742768678	19990315	[object Object]	3.4139398274246417	Ti Heliport	-83.054677	[object Object]	42.62644	 light	Army Active	heliport	 Shelby Township, MI	3 hours (approx.)	Detroit Arsenal	19990315	1370400.19140625
28.30095857412153	19981212	[object Object]	2.36158429987769	Hardrives Delta Nr 3 Helistop	-80.0728201	[object Object]	26.4614625	 triangle	Navy Active	heliport	 Delray Beach, FL	5min.	Dania Beach (Lauderdale)	19981024	358.27734375
75.26081110809946	19990217	[object Object]	2.1604026961730924	Roseville Field	-80.4759309	[object Object]	43.3414752	 unknown	Army Guard	small_airport	 Roseville, CA	10 minutes	NG Youngstown TS	19990217	6537604.953125
15.983965134115321	19990225	[object Object]	1.3059376243874858	Johnson Wax Heliport	-87.7825242	[object Object]	42.7260523	 fireball	AF Guard	heliport	 Racine, WI	10 secs	Gen Mitchell IAP	19990217	496622.14453125
3.734799894215184	19990227	[object Object]	2.7347881782356827	Pomerado Hospital Heliport	-117.0358646	[object Object]	32.9628234	 light	MC Active	heliport	 Poway, CA	11 minutes	MCAS Miramar	19960223	129911176.476562
11.510715460921558	19990325	[object Object]	3.1064168984383884	State Police Heliport	-81.7906847	[object Object]	38.4203709	 cylinder	AF Guard	heliport	 Cross Lanes, WV	5 minutes	Yeager Airport	19990323	814393.046875
27.697159562490768	19990302	[object Object]	1.522948104130202	Sky Ranch Airport	-115.632233	[object Object]	35.8169225	 light	Army Guard	small_airport	 Sandy Valley, NE	4 days	NG Lv (Henderson) Readiness Ctr	19981018	329120.0390625
5.396103390428244	19990215	[object Object]	2.184982504966703	One Meridian Plaza Heliport	-75.2771292	[object Object]	39.9117794	 cone	Navy Active	heliport	 Collingdale, PA		NSA Mechanicsburg Det Philadelphia Annex PNBC	19990311	1819000.19921875
12.289516104610625	19990117	[object Object]	4.175496731281305	Wells Seaplane Base	-73.8951234	[object Object]	42.9097982	 light	Navy Active	seaplane_base	 Burnt Hills, NY	2 minutes	Naval Support Unit Saratoga Springs	19981231	170780.5859375
91.8425545679508	19990111	[object Object]	1.1671118979195336	Asbestos Airport	-72.0158562	[object Object]	45.785278	 fireball	Navy Active	closed	 Danville, CA	3-5 sec	NAS Portsmouth Redington Township	19990111	100700470.183594
18.36732050440173	19990203	[object Object]	1.8012613728176274	Fisher Island Heliport	-80.1272705	[object Object]	25.7881436	 circle	Navy Active	heliport	 Miami Beach, FL	30 scs	Dania Beach (Lauderdale)	19990302	358.27734375
10.82390456057405	19990227	[object Object]	0.4041237292773693	Police Headquarters Heliport	-104.9847034	[object Object]	39.7391536	 light	AF Active	heliport	 Denver, CO	10-15 minutes	Buckley AFB	19990221	22404776.203125
4.942233444542187	19990108	[object Object]	0.8606308569803979	Bryan Memorial Hospital Heliport	-96.667821	[object Object]	40.8	 light	Army Guard	heliport	 Lincoln, NE	3 minutes	NG Lincoln AASF/Readiness Center	19980801	459756.96875
91.10710401819063	19990313	[object Object]	2.5245759408807804	Holbrook Municipal Airport	-110.165224	[object Object]	34.9117847	 light	Navy Active	small_airport	 Greer, AZ	10 min.	NAVOBSSTA Flagstaff	19990304	1737879.359375
52.62063935389494	19990226	[object Object]	1.6209587238232401	Franciscan Health Crown Point Heliport	-87.3653136	[object Object]	41.4169806	 light	Navy Active	heliport	 Crown Point, IN	1 min	Glenview	19990226	238423.87890625
6.306371695574025	19990218	[object Object]	3.995604126883398	Tacoma Narrows Airport	-122.540082987796	[object Object]	47.216134	 fireball	Army Active	medium_airport	 University Place, WA	30 seconds	Fort Lewis	19960703	769332661.617188
49.28625387743284	19990314	[object Object]	2.8430230791254103	Randle-Kiona Airpark	-121.9570386	[object Object]	46.535111	 other	Army Active	small_airport	 Randle, WA	1 min.	Fort Lewis	19930815	769332661.617188
1.8819549749373832	19990302	[object Object]	0.9930183231212266	Stormont-Vail Hospital Heliport	-95.677556	[object Object]	39.049011	 disk	Army Guard	heliport	 Topeka, KS	45 min&apos;s	Kansas	19930522	379348.9765625
4.738715686696982	19990219	[object Object]	1.4656759562745674	Wbtv Heliport	-80.8431268	[object Object]	35.2270869	 fireball	AF Guard	heliport	 Charlotte, NC	14 seconds	Charlotte/Douglas IAP	19990202	635217.015625
15.036257949511546	19981228	[object Object]	1.0600011584385594	Weatherford Regional Medical Center Heliport	-97.7970748	[object Object]	32.7589648	 light	Army Guard	heliport	 Weatherford, TX	15 min.	Fort Wolters	19981228	23479321.796875
12.978433619609143	19981219	[object Object]	6.627551175863649	G S A Laguna Niguel G/L Helistop	-117.6981075	[object Object]	33.4669721	 fireball	MC Active	heliport	 Dana Point, CA	At least 10 seconds	MCB Camp Pendleton	19981005	732527133.75
14.707905837327662	19990308	[object Object]	3.7282564576722543	Torrey Pines Corporate Helistop	-117.2653146	[object Object]	32.9594891	 fireball	Navy Active	heliport	 Del Mar, CA	4 seconds	NB San Diego Mission Gorge	19981001	2574443.76953125
12.812304730950478	19981220	[object Object]	3.6027928067972645	R.V. Stewart Field	-92.1531445816718	[object Object]	34.7456275	 triangle	AF Active	small_airport	 North Little Rock, AR	4 minutes	Little Rock AFB	19960730	37493115.125
35.70250063876677	19990127	[object Object]	3.935664637306257	Ripley Field	-73.3709531	[object Object]	41.8187057	 disk	AF Guard	small_airport	 Cornwall Bridge, CT	one minute	Bradley IAP	19990110	1080054.5625
60.312294267998496	19990318	[object Object]	2.634345377078021	Rogers Field	-121.198222314854	[object Object]	40.26270705	 light	Army Active	small_airport	 Lake Almanor, CA	60 seconds?	Sierra Army Depot	19990317	250900149
31.3806060215621	19990202	[object Object]	7.816941506713711	Lt Warren Eaton Airport	-75.4985123	[object Object]	42.6781266	 oval	AF Active	small_airport	 Sherburne, NY	30 sec.	Verona Defense Fuel Support Point	19990123	99263.8359375
34.07643028627117	19990303	[object Object]	7.874362243922833	Mark Franz Private Strip	-119.7009834	[object Object]	37.2621687	 other	AF Guard	small_airport	 Coarsegold, CA	5 minutes	Fresno Yosemite International (ANG)	19990227	523111.40625
12.121699406983762	19981216	[object Object]	0.09888836999668714	City Hall Heliport	-118.244476	[object Object]	34.054935	 triangle	AF Active	closed	 Los Angeles, CA	6-7 sec	Los Angeles AFB	19970210	339838.0625
4.299754012445733	19990218	[object Object]	0.21093920617764145	KTSP Heliport	-112.0773456	[object Object]	33.4485866	 changing	AF Guard	heliport	 Phoenix, AZ	20 min	Sky Harbor IAP	19990215	353114.80078125
10.917221939260049	19990312	[object Object]	1.7652320699395885	Seaside Municipal Airport	-123.920213	[object Object]	45.993246	 triangle	Army Guard	small_airport	 Seaside, OR	moments	MTA Camp Rilea	19980901	15176951.875
16.67236710687358	19990213	[object Object]	4.123193281091288	Jimmy Carter Blvd Precinct Heliport	-84.1429719	[object Object]	33.8901036	 light	Army Guard	heliport	 Lilburn, GA	15 seconds	NG Atlanta - Confederate Ave	19990213	401116.8828125
68.79050957166498	19990130	[object Object]	5.088440693018715	Carleton Place (District Memorial Hospital) Heliport	-76.0467359	[object Object]	45.1786566	 sphere	Army Active	heliport	 Ottawa (Canada), ON	20 seconds	Fort Drum	19921201	853172736.429688
62.727369180574364	19990117	[object Object]	2.41421306525404	Vancouver (Vancouver Film Studios) Heliport	-123.0053578	[object Object]	49.2292521	 other	Navy Active	closed	 Maxwell, CA	10 minutes	NAS Whidbey Island	19960921	39137019.6640625
19.362733512376366	19981212	[object Object]	0.9324733053962191	Auburn Fire Department Heliport	-122.2301808	[object Object]	47.3075369	 sphere	Army Active	heliport	 Auburn, WA	12 minutes	Fort Lewis	19980506	769332661.617188
38.19511584322046	19981215	[object Object]	3.6352515462037274	Blackhawk Airport	-90.789128	[object Object]	38.9069393	 fireball	AF Active	small_airport	 St. Charles, MO	15-30 seconds	St Louis AFS	19981214	206828.76171875
15.117653243127446	19981212	[object Object]	0.4413026217111568	Bronson Methodist Hospital Heliport	-85.5872286	[object Object]	42.291707	 light	Army Guard	heliport	 Kalamazoo, MI	about 1 minute	CTC Fort Custer Trng Center	19981209	55535791.703125
2.746916289177283	19990305	[object Object]	2.555675270868483	Valley Medical Center Heliport	-119.708861260756	[object Object]	36.7295295	 cigar	AF Guard	heliport	 Fresno, CA	4 to 5 minutes	Fresno Yosemite International (ANG)	19990304	523111.40625
5.316766410627219	19990214	[object Object]	6.625423083172466	Q Area Heliport	-121.8901232	[object Object]	38.0181745	 fireball	Navy Active	heliport	 Pittsburg, CA	5 minutes	Det Concord (BRAC)	19990211	33823463.3867188
6.318684162882207	19981213	[object Object]	0.1568576802498706	Baton Rouge General Hospital Heliport	-91.154551	[object Object]	30.4507462	 light	Army Guard	heliport	 Baton Rouge, LA	about 5 sec	Baton Rouge LSU South Campus	19981213	277427.08984375
5.602207477858555	19990312	[object Object]	1.8457081161239166	All-State Equipment Co. Heliport	-87.9959191	[object Object]	42.9405711	 diamond	AF Guard	heliport	 Greendale, WI	5 min	Gen Mitchell IAP	19990311	496622.14453125
30.356268169179064	19990110	[object Object]	0.9420985203488567	Oakland Southwest Airport	-83.6331486	[object Object]	42.5148201	 light	Army Active	small_airport	 Carmel (I-49), LA	1min	Detroit Arsenal	19990108	1370400.19140625
25.5590936695835	19981216	[object Object]	0.9022071502717652	Oroville Hospital Heliport	-121.556359	[object Object]	39.5137752	 light	AF Active	heliport	 Oroville, CA	20 minutes	Beale AFB	19981215	155842785.636719
5.883631035481837	19990303	[object Object]	0.21761312685532008	World Trade Center Heliport	-122.6741949	[object Object]	45.5202471	 sphere	AF Guard	heliport	 Portland, OR	10 minutes	Portland IAP	19990108	2143546.1953125
28.29761427361879	19981214	[object Object]	4.993905758357595	San Martin Airport	-121.6733214	[object Object]	37.1205328	 light	Navy Active	small_airport	 El Toro, CA	3 mins	NAVPMOSSP Mtn View	19941215	317616.078125
20.089791841100876	19981219	[object Object]	2.3195542672258447	Outer Banks Heliport	-75.624062	[object Object]	35.9573923	 light	AF Active	heliport	 Nags Head, NC	15 Minutes	Dare County Range	19980704	286843901.410156
43.961363675339165	19990122	[object Object]	2.317606259042275	Lost Bridge Airport	-84.7386064353415	[object Object]	39.1592157	 other	Army Guard	small_airport	 Miami Twp., OH	20 min.	NG Muscatatuck Urban Training Center	19981012	6457380.734375
27.35950912855894	19990129	[object Object]	0.6796985442133973	Tappahannock Municipal Airport	-76.8591362	[object Object]	37.9254168	 circle	Navy Active	closed	 Tappahannock, VA	3-4sec.	NSA South Potomac Pumpkin Neck	19980221	10733448.9609375
28.102327112909183	19981213	[object Object]	0.9821112146465466	Fayette County Memorial Hospital Heliport	-83.4390843	[object Object]	39.5364511	 fireball	Army Guard	heliport	 Washington C.H., OH		NG Camp Sherman TS	19981206	3089116.12109375
6.630319670540848	19990212	[object Object]	0.9230973054873515	Albuquerque Regional Medical Center Heliport	-106.6509851	[object Object]	35.0841034	 sphere	AF Active	heliport	 Albuquerque, NM	10 minutes	Kirtland AFB	19990212	279148643.554688
26.25480125680899	19990113	[object Object]	3.485373588244672	St Lucie Medical Center Heliport	-80.3503283	[object Object]	27.2939333	 oval	AF Active	heliport	 Port St. Lucie, FL	4 minutes	Jonathan Dickinson Tracking Annex	19990113	57233.376953125
50.431723551292635	19981208	[object Object]	0.7545728779958973	Sparks Regional Medical Center Heliport	-94.4248983	[object Object]	35.3872218	 triangle	Army Guard	heliport	 Fort Smith, AR	5min	Camp Gruber	19981208	205751558.445312
1.4692500044793932	19990325	[object Object]	0.5710563813227066	Cheyenne Mountain Heliport	-104.844162625666	[object Object]	38.74403125		AF Active	heliport	 Colorado Springs (NORAD), CO		Cheyenne Mountain AFS	19990326	3587965.58203125
